+-------+-----+-----+-----+-----+-----+--------+----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+------------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                     URI                      |  MIN   |  MAX   |   SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)   | AVG(BODY) |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/shota790/icon                      | 0.012  | 0.056  | 0.068   | 0.034  | 0.056  | 0.056  | 0.056  | 0.022  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/taichikimura0/icon                 | 0.008  | 0.088  | 0.096   | 0.048  | 0.088  | 0.088  | 0.088  | 0.040  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/juntanaka0/icon                    | 0.008  | 0.180  | 0.188   | 0.094  | 0.180  | 0.180  | 0.180  | 0.086  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7531/livecomment/1069/report | 0.292  | 1.176  | 1.468   | 0.734  | 1.176  | 1.176  | 1.176  | 0.442  | 2719.000  | 2728.000   | 5447.000     | 2723.500  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/suzukinaoto0/icon                  | 0.024  | 0.032  | 0.056   | 0.028  | 0.032  | 0.032  | 0.032  | 0.004  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/asuzuki0/icon                      | 0.228  | 0.388  | 0.616   | 0.308  | 0.388  | 0.388  | 0.388  | 0.080  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7527/moderate                | 2.936  | 5.280  | 8.216   | 4.108  | 5.280  | 5.280  | 5.280  | 1.172  | 23.000    | 23.000     | 46.000       | 23.000    |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/saitosayuri0/icon                  | 0.096  | 0.208  | 0.304   | 0.152  | 0.208  | 0.208  | 0.208  | 0.056  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/jishii0/icon                       | 0.008  | 0.024  | 0.032   | 0.016  | 0.024  | 0.024  | 0.024  | 0.008  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/otamaaya0/icon                     | 0.012  | 0.040  | 0.052   | 0.026  | 0.040  | 0.040  | 0.040  | 0.014  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/hiroshiendo0/icon                  | 0.008  | 0.088  | 0.096   | 0.048  | 0.088  | 0.088  | 0.088  | 0.040  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/rsasaki0/icon                      | 0.028  | 0.244  | 0.272   | 0.136  | 0.244  | 0.244  | 0.244  | 0.108  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/hideki630/icon                     | 0.040  | 0.120  | 0.160   | 0.080  | 0.120  | 0.120  | 0.120  | 0.040  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/tomoyakato0/icon                   | 0.028  | 0.064  | 0.092   | 0.046  | 0.064  | 0.064  | 0.064  | 0.018  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/yokokondo0/icon                    | 0.024  | 0.064  | 0.088   | 0.044  | 0.064  | 0.064  | 0.064  | 0.020  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7534/report                  | 0.048  | 0.288  | 0.336   | 0.168  | 0.288  | 0.288  | 0.288  | 0.120  | 3.000     | 5492.000   | 5495.000     | 2747.500  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/aokirika0/icon                     | 0.040  | 0.160  | 0.200   | 0.100  | 0.160  | 0.160  | 0.160  | 0.060  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/kobayashiyasuhiro0/icon            | 0.040  | 0.620  | 0.660   | 0.330  | 0.620  | 0.620  | 0.620  | 0.290  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/yasuhirotakahashi0/icon            | 0.016  | 0.060  | 0.076   | 0.038  | 0.060  | 0.060  | 0.060  | 0.022  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/bsasaki0/icon                      | 0.036  | 0.332  | 0.368   | 0.184  | 0.332  | 0.332  | 0.332  | 0.148  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/bmori0/icon                        | 0.008  | 0.032  | 0.040   | 0.020  | 0.032  | 0.032  | 0.032  | 0.012  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7526/moderate                | 2.768  | 5.736  | 8.504   | 4.252  | 5.736  | 5.736  | 5.736  | 1.484  | 23.000    | 23.000     | 46.000       | 23.000    |
| 2     | 0   | 1   | 0   | 1   | 0   | POST   | /api/livestream/7534/moderate                | 2.564  | 3.356  | 5.920   | 2.960  | 3.356  | 3.356  | 3.356  | 0.396  | 0.000     | 23.000     | 23.000       | 11.500    |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7527/report                  | 0.004  | 0.432  | 0.436   | 0.218  | 0.432  | 0.432  | 0.432  | 0.214  | 3.000     | 8242.000   | 8245.000     | 4122.500  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7527/ngwords                 | 0.168  | 0.280  | 0.448   | 0.224  | 0.280  | 0.280  | 0.280  | 0.056  | 5.000     | 134.000    | 139.000      | 69.500    |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7532/livecomment/1078/report | 0.156  | 1.020  | 1.176   | 0.588  | 1.020  | 1.020  | 1.020  | 0.432  | 2628.000  | 2628.000   | 5256.000     | 2628.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/kazuyahayashi0/icon                | 0.012  | 0.100  | 0.112   | 0.056  | 0.100  | 0.100  | 0.100  | 0.044  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7533/livecomment/1082/report | 0.308  | 0.596  | 0.904   | 0.452  | 0.596  | 0.596  | 0.596  | 0.144  | 2680.000  | 2686.000   | 5366.000     | 2683.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/yutamori0/icon                     | 0.104  | 0.116  | 0.220   | 0.110  | 0.116  | 0.116  | 0.116  | 0.006  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7525/report                  | 0.008  | 0.024  | 0.032   | 0.016  | 0.024  | 0.024  | 0.024  | 0.008  | 3.000     | 3.000      | 6.000        | 3.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7526/report                  | 0.052  | 0.180  | 0.232   | 0.116  | 0.180  | 0.180  | 0.180  | 0.064  | 3.000     | 3.000      | 6.000        | 3.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7526/ngwords                 | 0.148  | 0.196  | 0.344   | 0.172  | 0.196  | 0.196  | 0.196  | 0.024  | 5.000     | 146.000    | 151.000      | 75.500    |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7524/report                  | 0.032  | 0.120  | 0.152   | 0.076  | 0.120  | 0.120  | 0.120  | 0.044  | 3.000     | 3.000      | 6.000        | 3.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7546/livecomment             | 0.168  | 0.228  | 0.396   | 0.198  | 0.228  | 0.228  | 0.228  | 0.030  | 1907.000  | 1971.000   | 3878.000     | 1939.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/junnishimura0/icon                 | 0.012  | 0.064  | 0.076   | 0.038  | 0.064  | 0.064  | 0.064  | 0.026  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | DELETE | /api/livestream/7527/exit                    | 0.036  | 0.120  | 0.156   | 0.078  | 0.120  | 0.120  | 0.120  | 0.042  | 0.000     | 0.000      | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7546/reaction                | 0.112  | 0.316  | 0.428   | 0.214  | 0.316  | 0.316  | 0.316  | 0.102  | 1823.000  | 1830.000   | 3653.000     | 1826.500  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/murakamihiroshi0/icon              | 0.024  | 0.040  | 0.064   | 0.032  | 0.040  | 0.040  | 0.040  | 0.008  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7528/enter                   | 0.020  | 0.112  | 0.132   | 0.066  | 0.112  | 0.112  | 0.112  | 0.046  | 0.000     | 0.000      | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7527/enter                   | 0.024  | 0.744  | 0.768   | 0.384  | 0.744  | 0.744  | 0.744  | 0.360  | 0.000     | 0.000      | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | DELETE | /api/livestream/7523/exit                    | 0.012  | 0.024  | 0.036   | 0.018  | 0.024  | 0.024  | 0.024  | 0.006  | 0.000     | 0.000      | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7522/ngwords                 | 0.060  | 0.124  | 0.184   | 0.092  | 0.124  | 0.124  | 0.124  | 0.032  | 5.000     | 5.000      | 10.000       | 5.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7534/livecomment/1084/report | 0.168  | 0.268  | 0.436   | 0.218  | 0.268  | 0.268  | 0.268  | 0.050  | 2589.000  | 2607.000   | 5196.000     | 2598.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7535/report                  | 0.188  | 0.208  | 0.396   | 0.198  | 0.208  | 0.208  | 0.208  | 0.010  | 2757.000  | 2757.000   | 5514.000     | 2757.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7523/enter                   | 0.012  | 0.016  | 0.028   | 0.014  | 0.016  | 0.016  | 0.016  | 0.002  | 0.000     | 0.000      | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7517/reaction                | 0.008  | 0.008  | 0.008   | 0.004  | 0.008  | 0.008  | 0.008  | 0.004  | 3.000     | 1734.000   | 1737.000     | 868.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/kanasasaki0/icon                   | 0.040  | 0.096  | 0.136   | 0.068  | 0.096  | 0.096  | 0.096  | 0.028  | 63442.000 | 63449.000  | 126891.000   | 63445.500 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7516/reaction                | 0.004  | 0.008  | 0.012   | 0.006  | 0.008  | 0.008  | 0.008  | 0.002  | 3.000     | 1724.000   | 1727.000     | 863.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7515/reaction                | 0.004  | 0.004  | 0.008   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 3.000     | 1723.000   | 1726.000     | 863.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7514/reaction                | 0.008  | 0.008  | 0.008   | 0.004  | 0.008  | 0.008  | 0.008  | 0.004  | 3.000     | 1743.000   | 1746.000     | 873.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7513/reaction                | 0.004  | 0.008  | 0.012   | 0.006  | 0.008  | 0.008  | 0.008  | 0.002  | 3.000     | 1728.000   | 1731.000     | 865.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/yamamotoyoichi0/icon               | 0.296  | 0.344  | 0.640   | 0.320  | 0.344  | 0.344  | 0.344  | 0.024  | 49025.000 | 49032.000  | 98057.000    | 49028.500 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/yamamotomai0/icon                  | 0.024  | 0.048  | 0.072   | 0.036  | 0.048  | 0.048  | 0.048  | 0.012  | 67560.000 | 67561.000  | 135121.000   | 67560.500 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7512/reaction                | 0.004  | 0.008  | 0.012   | 0.006  | 0.008  | 0.008  | 0.008  | 0.002  | 3.000     | 1726.000   | 1729.000     | 864.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7511/reaction                | 0.004  | 0.004  | 0.008   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 3.000     | 1717.000   | 1720.000     | 860.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7510/reaction                | 0.004  | 0.004  | 0.008   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 3.000     | 1729.000   | 1732.000     | 866.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7509/reaction                | 0.004  | 0.008  | 0.012   | 0.006  | 0.008  | 0.008  | 0.008  | 0.002  | 3.000     | 1733.000   | 1736.000     | 868.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7508/reaction                | 0.004  | 0.004  | 0.004   | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1727.000   | 1730.000     | 865.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7507/reaction                | 0.008  | 0.008  | 0.008   | 0.004  | 0.008  | 0.008  | 0.008  | 0.004  | 3.000     | 1726.000   | 1729.000     | 864.500   |
| 2     | 0   | 1   | 0   | 0   | 1   | POST   | /api/initialize                              | 0.372  | 18.972 | 19.344  | 9.672  | 18.972 | 18.972 | 18.972 | 9.300  | 27.000    | 71.000     | 98.000       | 49.000    |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7506/reaction                | 0.008  | 0.008  | 0.008   | 0.004  | 0.008  | 0.008  | 0.008  | 0.004  | 3.000     | 1727.000   | 1730.000     | 865.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7505/reaction                | 0.004  | 0.004  | 0.008   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 3.000     | 1739.000   | 1742.000     | 871.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7504/reaction                | 0.004  | 0.004  | 0.008   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 3.000     | 1732.000   | 1735.000     | 867.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7503/reaction                | 0.004  | 0.008  | 0.012   | 0.006  | 0.008  | 0.008  | 0.008  | 0.002  | 3.000     | 1737.000   | 1740.000     | 870.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7502/reaction                | 0.004  | 0.008  | 0.012   | 0.006  | 0.008  | 0.008  | 0.008  | 0.002  | 3.000     | 1731.000   | 1734.000     | 867.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7501/reaction                | 0.004  | 0.008  | 0.012   | 0.006  | 0.008  | 0.008  | 0.008  | 0.002  | 3.000     | 1731.000   | 1734.000     | 867.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7500/reaction                | 0.008  | 0.008  | 0.008   | 0.004  | 0.008  | 0.008  | 0.008  | 0.004  | 3.000     | 1750.000   | 1753.000     | 876.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7498/reaction                | 0.008  | 0.008  | 0.008   | 0.004  | 0.008  | 0.008  | 0.008  | 0.004  | 3.000     | 1769.000   | 1772.000     | 886.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7497/reaction                | 0.008  | 0.008  | 0.008   | 0.004  | 0.008  | 0.008  | 0.008  | 0.004  | 3.000     | 2377.000   | 2380.000     | 1190.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/kazuyasato0/icon                   | 0.036  | 0.044  | 0.080   | 0.040  | 0.044  | 0.044  | 0.044  | 0.004  | 53627.000 | 53627.000  | 107254.000   | 53627.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/rikawatanabe0/icon                 | 0.020  | 0.024  | 0.044   | 0.022  | 0.024  | 0.024  | 0.024  | 0.002  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7496/livecomment             | 0.016  | 0.020  | 0.036   | 0.018  | 0.020  | 0.020  | 0.020  | 0.002  | 1586.000  | 1630.000   | 3216.000     | 1608.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7496/statistics              | 6.720  | 6.768  | 13.488  | 6.744  | 6.768  | 6.768  | 6.768  | 0.024  | 100.000   | 102.000    | 202.000      | 101.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/suzukitsubasa0/statistics          | 4.204  | 4.372  | 8.576   | 4.288  | 4.372  | 4.372  | 4.372  | 0.084  | 133.000   | 139.000    | 272.000      | 136.000   |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7533/livecomment             | 0.196  | 0.252  | 0.652   | 0.217  | 0.252  | 0.252  | 0.252  | 0.025  | 1904.000  | 1982.000   | 5808.000     | 1936.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/kaorikato0/icon                    | 0.020  | 0.040  | 0.088   | 0.029  | 0.040  | 0.040  | 0.040  | 0.008  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7496/reaction                | 0.008  | 0.016  | 0.036   | 0.012  | 0.016  | 0.016  | 0.016  | 0.003  | 1552.000  | 1557.000   | 4662.000     | 1554.000  |
| 3     | 0   | 2   | 0   | 1   | 0   | POST   | /api/livestream/7538/reaction                | 0.020  | 0.356  | 0.556   | 0.185  | 0.356  | 0.356  | 0.356  | 0.137  | 0.000     | 1828.000   | 3648.000     | 1216.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/shota870/icon                      | 0.088  | 0.136  | 0.320   | 0.107  | 0.136  | 0.136  | 0.136  | 0.021  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/me                                 | 0.000  | 0.004  | 0.004   | 0.001  | 0.004  | 0.004  | 0.004  | 0.002  | 235.000   | 247.000    | 729.000      | 243.000   |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/kyosuke210/icon                    | 0.012  | 0.040  | 0.076   | 0.025  | 0.040  | 0.040  | 0.040  | 0.011  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/naoki460/icon                      | 0.004  | 0.012  | 0.028   | 0.009  | 0.012  | 0.012  | 0.012  | 0.004  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7498/livecomment             | 0.036  | 0.040  | 0.076   | 0.025  | 0.040  | 0.040  | 0.040  | 0.018  | 3.000     | 12785.000  | 23753.000    | 7917.667  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/satoyumiko0/icon                   | 0.068  | 0.084  | 0.236   | 0.079  | 0.084  | 0.084  | 0.084  | 0.008  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/minoruhashimoto0/icon              | 0.080  | 0.236  | 0.508   | 0.169  | 0.236  | 0.236  | 0.236  | 0.066  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/nanamimurakami0/icon               | 0.016  | 0.052  | 0.100   | 0.033  | 0.052  | 0.052  | 0.052  | 0.015  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/mai600/icon                        | 0.024  | 0.128  | 0.236   | 0.079  | 0.128  | 0.128  | 0.128  | 0.043  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/reisakamoto0/icon                  | 0.004  | 0.188  | 0.204   | 0.068  | 0.188  | 0.188  | 0.188  | 0.085  | 61156.000 | 61157.000  | 183470.000   | 61156.667 |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/taro340/icon                       | 0.016  | 0.048  | 0.080   | 0.027  | 0.048  | 0.048  | 0.048  | 0.015  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yosuke950/icon                     | 0.052  | 0.128  | 0.240   | 0.080  | 0.128  | 0.128  | 0.128  | 0.034  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/mtanaka1/icon                      | 0.060  | 0.184  | 0.352   | 0.117  | 0.184  | 0.184  | 0.184  | 0.051  | 69323.000 | 69323.000  | 207969.000   | 69323.000 |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/rokada0/icon                       | 0.020  | 0.044  | 0.100   | 0.033  | 0.044  | 0.044  | 0.044  | 0.010  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yamazakikyosuke0/icon              | 0.040  | 0.104  | 0.240   | 0.080  | 0.104  | 0.104  | 0.104  | 0.028  | 64395.000 | 92876.000  | 250140.000   | 83380.000 |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/nanami710/icon                     | 0.008  | 0.220  | 0.244   | 0.081  | 0.220  | 0.220  | 0.220  | 0.098  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/sotaroyamazaki0/icon               | 0.020  | 0.092  | 0.176   | 0.059  | 0.092  | 0.092  | 0.092  | 0.030  | 55187.000 | 55194.000  | 165568.000   | 55189.333 |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7546/reaction                | 0.060  | 0.232  | 0.404   | 0.135  | 0.232  | 0.232  | 0.232  | 0.072  | 3.000     | 1950.000   | 1956.000     | 652.000   |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/nakamurataro0/icon                 | 0.048  | 0.160  | 0.352   | 0.117  | 0.160  | 0.160  | 0.160  | 0.049  | 76411.000 | 76412.000  | 229235.000   | 76411.667 |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7546/livecomment             | 0.096  | 0.312  | 0.624   | 0.208  | 0.312  | 0.312  | 0.312  | 0.088  | 3.000     | 2029.000   | 2035.000     | 678.333   |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yuitakahashi0/icon                 | 0.052  | 0.400  | 0.508   | 0.169  | 0.400  | 0.400  | 0.400  | 0.163  | 60150.000 | 60151.000  | 180451.000   | 60150.333 |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yutawatanabe0/icon                 | 0.016  | 0.164  | 0.204   | 0.068  | 0.164  | 0.164  | 0.164  | 0.068  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7522/report                  | 0.004  | 0.020  | 0.032   | 0.011  | 0.020  | 0.020  | 0.020  | 0.007  | 3.000     | 3.000      | 9.000        | 3.000     |
| 3     | 0   | 1   | 0   | 2   | 0   | POST   | /api/livestream/7529/livecomment/1046/report | 0.016  | 0.324  | 0.628   | 0.209  | 0.324  | 0.324  | 0.324  | 0.137  | 57.000    | 2578.000   | 2692.000     | 897.333   |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/suzukiosamu0/icon                  | 0.012  | 0.076  | 0.140   | 0.047  | 0.076  | 0.076  | 0.076  | 0.026  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/ishiiakira0/icon                   | 0.016  | 0.256  | 0.320   | 0.107  | 0.256  | 0.256  | 0.256  | 0.106  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yoshidakyosuke0/icon               | 0.016  | 0.096  | 0.160   | 0.053  | 0.096  | 0.096  | 0.096  | 0.033  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7527/livecomment/1054/report | 0.100  | 0.544  | 0.780   | 0.260  | 0.544  | 0.544  | 0.544  | 0.201  | 2610.000  | 2622.000   | 7851.000     | 2617.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/satomigoto0/icon                   | 0.008  | 0.164  | 0.212   | 0.071  | 0.164  | 0.164  | 0.164  | 0.067  | 60882.000 | 60883.000  | 182647.000   | 60882.333 |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/hanako410/icon                     | 0.004  | 0.068  | 0.108   | 0.036  | 0.068  | 0.068  | 0.068  | 0.026  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 4     | 0   | 3   | 0   | 1   | 0   | POST   | /api/livestream/7528/livecomment/1036/report | 0.112  | 0.244  | 0.776   | 0.194  | 0.244  | 0.244  | 0.244  | 0.055  | 57.000    | 2652.000   | 7979.000     | 1994.750  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/yamamototaichi0/icon               | 0.016  | 0.192  | 0.356   | 0.089  | 0.192  | 0.192  | 0.192  | 0.067  | 82147.000 | 82154.000  | 328595.000   | 82148.750 |
| 4     | 0   | 2   | 0   | 2   | 0   | POST   | /api/livestream/7528/livecomment/1035/report | 0.104  | 0.292  | 0.712   | 0.178  | 0.292  | 0.292  | 0.292  | 0.070  | 57.000    | 2612.000   | 5309.000     | 1327.250  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/livestream/7538/reaction                | 0.092  | 0.352  | 0.888   | 0.222  | 0.352  | 0.352  | 0.352  | 0.100  | 3.000     | 3897.000   | 5851.000     | 1462.750  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/vyamazaki0/icon                    | 0.020  | 0.072  | 0.148   | 0.037  | 0.072  | 0.072  | 0.072  | 0.021  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
